UserID,Course,JoinDate,StudyHours,Score,Tags,Device
1206,DataScience,2023-07-26,36.17997929557702,83,"Hard,Theory",PC
1207,DataScience,2023-07-27,40.92973766300974,43,"Easy,Fun",Mobile
1208,Python,2023-07-28,74.83994453416737,57,"Easy,Fun",Mobile
1209,WebDev,2023-07-29,36.65813894080407,52,"Hard,Theory",Mobile
1210,DataScience,2023-07-30,54.68105197661602,62,"Hard,Theory",Mobile
1211,Python,2023-07-31,45.23693455706753,52,"Hard,Deep",Mobile
1212,Python,2023-08-01,76.16839110469364,59,"Hard,Theory",Mobile
1213,AI,2023-08-02,72.7180544812261,46,"Hard,Theory",PC
1214,DataScience,2023-08-03,66.5392255676129,91,"Hard,Deep",PC
1215,AI,2023-08-04,35.57177229201163,72,"Fun,Quick",PC
1216,WebDev,2023-08-05,43.68434333506319,63,"Hard,Deep",PC
1217,WebDev,2023-08-06,42.76536373060655,66,"Fun,Quick",PC
1218,AI,2023-08-07,24.27206934772342,63,"Easy,Fun",Mobile
1219,AI,2023-08-08,61.901626803722735,63,"Hard,Deep",Mobile
1220,WebDev,2023-08-09,52.47612904741801,88,"Hard,Deep",PC
1221,Python,2023-08-10,61.43182502387367,77,"Easy,Fun",PC
1222,Python,2023-08-11,57.65114868722987,83,"Easy,Fun",Mobile
1223,DataScience,2023-08-12,,83,"Easy,Fun",PC
1224,Python,2023-08-13,29.351743597487225,89,"Hard,Deep",Mobile
1225,AI,2023-08-14,42.91064893989355,76,"Hard,Theory",Mobile
1226,AI,2023-08-15,49.03607029633689,66,"Fun,Quick",PC
1227,DataScience,2023-08-16,33.214383331606925,90,"Hard,Deep",Mobile
1228,Python,2023-08-17,33.57135912555262,70,"Easy,Fun",Mobile
1229,DataScience,2023-08-18,79.24854242785018,93,"Hard,Theory",Mobile
1230,WebDev,2023-08-19,72.31520049128247,52,"Easy,Fun",PC
1231,AI,2023-08-20,51.06696916868418,43,"Hard,Theory",Mobile
1232,AI,2023-08-21,85.85855869897328,82,"Easy,Fun",PC
1233,AI,2023-08-22,65.24412291208841,95,"Hard,Theory",Mobile
1234,DataScience,2023-08-23,44.82121320058799,62,"Hard,Deep",Mobile
1235,Python,2023-08-24,46.305685802637285,58,"Fun,Quick",Mobile
1236,WebDev,2023-08-25,51.02149438276281,52,"Easy,Fun",Mobile
1237,DataScience,2023-08-26,49.14584017000609,53,"Easy,Fun",PC
1238,WebDev,2023-08-27,78.62748852369896,85,"Hard,Deep",PC
1239,WebDev,2023-08-28,46.181608210380844,94,"Hard,Deep",PC
1240,Python,2023-08-29,50.93762065677426,41,"Hard,Deep",Mobile
1241,DataScience,2023-08-30,34.572772553975284,96,"Hard,Deep",PC
1242,WebDev,2023-08-31,59.4349127688303,41,"Easy,Fun",PC
1243,WebDev,2023-09-01,52.99391856185386,80,"Easy,Fun",PC
1244,AI,2023-09-02,64.86356571074921,98,"Hard,Deep",PC
1245,WebDev,2023-09-03,24.413685175468462,65,"Hard,Theory",Mobile
1246,WebDev,2023-09-04,33.244191690561685,55,"Hard,Deep",Mobile
1247,WebDev,2023-09-05,44.13927958246172,41,"Fun,Quick",PC
1248,DataScience,2023-09-06,29.26323036585573,55,"Easy,Fun",PC
1249,WebDev,2023-09-07,17.18703098318086,59,"Hard,Deep",Mobile
1250,DataScience,2023-09-08,31.37078398712823,97,"Hard,Deep",Mobile
1251,Python,2023-09-09,66.22908661506602,93,"Fun,Quick",Mobile
1252,WebDev,2023-09-10,50.60897218187773,99,"Hard,Theory",Mobile
1253,AI,2023-09-11,75.24204665277661,50,"Easy,Fun",Mobile
1254,DataScience,2023-09-12,30.405275139552046,83,"Hard,Deep",Mobile
1255,Python,2023-09-13,,74,"Hard,Theory",PC
1256,WebDev,2023-09-14,51.90770229801661,99,"Fun,Quick",PC
1257,DataScience,2023-09-15,44.21020182228273,91,"Hard,Theory",Mobile
1258,WebDev,2023-09-16,27.592656821325118,42,"Hard,Theory",Mobile
1259,WebDev,2023-09-17,42.38001119291643,71,"Easy,Fun",PC
1260,DataScience,2023-09-18,54.497756421118574,40,"Hard,Deep",Mobile
1261,DataScience,2023-09-19,58.20951953193212,81,"Hard,Theory",Mobile
1262,Python,2023-09-20,70.6035794555359,99,"Fun,Quick",Mobile
1263,Python,2023-09-21,36.87948749132576,73,"Hard,Theory",Mobile
1264,Python,2023-09-22,59.53337563166205,79,"Easy,Fun",PC
1265,WebDev,2023-09-23,60.28832809242848,52,"Hard,Deep",PC
1266,DataScience,2023-09-24,53.541750131626074,95,"Easy,Fun",Mobile
1267,WebDev,2023-09-25,37.55064916745791,83,"Easy,Fun",PC
1268,AI,2023-09-26,56.475483332211105,72,"Fun,Quick",PC
1269,AI,2023-09-27,53.517073368526084,96,"Hard,Deep",PC
1270,AI,2023-09-28,38.61873602073143,86,"Fun,Quick",Mobile
1271,AI,2023-09-29,,75,"Hard,Theory",Mobile
1272,AI,2023-09-30,55.968062209731656,66,"Hard,Deep",Mobile
1273,Python,2023-10-01,44.9071103053145,57,"Hard,Theory",PC
1274,DataScience,2023-10-02,64.55109441332785,91,"Fun,Quick",Mobile
1275,Python,2023-10-03,46.20402463612077,72,"Hard,Theory",Mobile
1276,Python,2023-10-04,35.978110252762896,94,"Fun,Quick",PC
1277,DataScience,2023-10-05,39.58572984874689,91,"Hard,Theory",PC
1278,DataScience,2023-10-06,68.81985132288253,77,"Hard,Deep",PC
1279,WebDev,2023-10-07,37.47621849375161,75,"Hard,Deep",Mobile
1280,WebDev,2023-10-08,21.629685987589387,55,"Easy,Fun",Mobile
1281,WebDev,2023-10-09,40.996085663132426,87,"Hard,Deep",PC
1282,AI,2023-10-10,49.26502183856174,54,"Hard,Theory",PC
1283,AI,2023-10-11,56.0402212710452,46,"Fun,Quick",PC
1284,WebDev,2023-10-12,58.7353197184651,53,"Hard,Theory",Mobile
1285,WebDev,2023-10-13,37.84088449185033,48,"Fun,Quick",Mobile
1286,Python,2023-10-14,51.58722233632024,53,"Fun,Quick",Mobile
1287,DataScience,2023-10-15,68.54690074471449,49,"Fun,Quick",Mobile
1288,Python,2023-10-16,57.87233117445192,53,"Hard,Theory",Mobile
1289,DataScience,2023-10-17,30.78786464173856,56,"Hard,Theory",Mobile
1290,Python,2023-10-18,17.668309196210586,70,"Hard,Theory",PC
1291,DataScience,2023-10-19,39.24074643498752,88,"Hard,Deep",PC
1292,Python,2023-10-20,34.54638430339239,91,"Hard,Theory",Mobile
1293,WebDev,2023-10-21,,97,"Hard,Deep",Mobile
1294,WebDev,2023-10-22,62.33667157624093,47,"Easy,Fun",PC
1295,DataScience,2023-10-23,46.88606733656704,50,"Hard,Deep",PC
1296,Python,2023-10-24,,60,"Hard,Deep",Mobile
1297,AI,2023-10-25,39.320569804613115,61,"Hard,Theory",Mobile
1298,WebDev,2023-10-26,46.25941626007058,79,"Hard,Theory",PC
1299,WebDev,2023-10-27,53.41604687772748,60,"Fun,Quick",PC
1300,WebDev,2023-10-28,69.52074040754675,86,"Hard,Theory",PC
1301,DataScience,2023-10-29,41.33326143102424,78,"Hard,Theory",Mobile
1302,Python,2023-10-30,44.86270168916939,55,"Hard,Theory",Mobile
1303,WebDev,2023-10-31,42.80437097957463,66,"Fun,Quick",PC
1304,DataScience,2023-11-01,69.56305402264218,81,"Hard,Theory",Mobile
1305,WebDev,2023-11-02,53.48503637481352,93,"Hard,Deep",PC
1306,DataScience,2023-11-03,47.28545607531902,70,"Fun,Quick",PC
1307,DataScience,2023-11-04,37.312740249812954,62,"Hard,Deep",Mobile
1308,Python,2023-11-05,42.702888981850606,64,"Fun,Quick",PC
1309,WebDev,2023-11-06,65.17530921910492,59,"Fun,Quick",Mobile
1310,WebDev,2023-11-07,65.9252235144527,64,"Fun,Quick",PC
1311,AI,2023-11-08,55.41878879103781,52,"Hard,Deep",Mobile
1312,Python,2023-11-09,62.28003281873114,77,"Fun,Quick",PC
1313,DataScience,2023-11-10,17.642093267616737,58,"Hard,Theory",Mobile
1314,AI,2023-11-11,60.3635435259676,86,"Fun,Quick",PC
1315,AI,2023-11-12,49.30652912126361,92,"Fun,Quick",Mobile
1316,AI,2023-11-13,36.0160275513448,64,"Hard,Theory",Mobile
1317,DataScience,2023-11-14,43.79867816388278,57,"Hard,Deep",PC
1318,DataScience,2023-11-15,65.05736938410324,91,"Hard,Theory",PC
1319,AI,2023-11-16,52.735566973415196,69,"Easy,Fun",Mobile
1320,AI,2023-11-17,54.381087805171774,90,"Fun,Quick",PC
1321,DataScience,2023-11-18,68.66451813245858,45,"Fun,Quick",PC
1322,DataScience,2023-11-19,42.91366060197188,52,"Hard,Deep",PC
1323,DataScience,2023-11-20,43.072162770060004,62,"Fun,Quick",Mobile
1324,AI,2023-11-21,31.516040918833237,99,"Fun,Quick",PC
1325,WebDev,2023-11-22,-5.0934948724041575,57,"Hard,Deep",PC
1326,Python,2023-11-23,73.87274814946053,74,"Hard,Deep",PC
1327,DataScience,2023-11-24,51.98846880381392,82,"Hard,Theory",Mobile
1328,DataScience,2023-11-25,52.986447867399825,87,"Fun,Quick",PC
1329,Python,2023-11-26,54.464741500826094,70,"Easy,Fun",Mobile
1330,AI,2023-11-27,50.743172475562645,49,"Easy,Fun",Mobile
1331,Python,2023-11-28,61.216473671870105,54,"Hard,Theory",Mobile
1332,DataScience,2023-11-29,59.41441706600239,56,"Fun,Quick",Mobile
1333,WebDev,2023-11-30,50.686383685294295,51,"Hard,Theory",PC
1334,WebDev,2023-12-01,50.96192478231357,79,"Hard,Deep",Mobile
1335,Python,2023-12-02,47.948248920330556,59,"Hard,Theory",PC
1336,WebDev,2023-12-03,43.80113390590601,55,"Hard,Theory",Mobile
1337,AI,2023-12-04,43.75431381135409,61,"Fun,Quick",Mobile
1338,WebDev,2023-12-05,38.841892780302594,43,"Easy,Fun",PC
1339,WebDev,2023-12-06,45.765425212628834,67,"Easy,Fun",Mobile
1340,Python,2023-12-07,75.22883594678217,94,"Hard,Theory",PC
1341,DataScience,2023-12-08,54.908480649408375,93,"Fun,Quick",Mobile
1342,DataScience,2023-12-09,44.853957027357914,65,"Easy,Fun",Mobile
1343,Python,2023-12-10,62.892334429870736,67,"Hard,Theory",PC
1344,DataScience,2023-12-11,58.85165003839458,85,"Easy,Fun",PC
1345,DataScience,2023-12-12,,59,"Easy,Fun",PC
1346,WebDev,2023-12-13,53.66448000493592,77,"Hard,Theory",Mobile
1347,Python,2023-12-14,81.15447132685468,58,"Hard,Deep",PC
1348,DataScience,2023-12-15,88.333244632083,81,"Easy,Fun",Mobile
1349,AI,2023-12-16,53.050410788188415,98,"Easy,Fun",Mobile
1350,WebDev,2023-12-17,48.42520104996112,77,"Easy,Fun",PC
1351,DataScience,2023-12-18,60.19334083287887,98,"Hard,Deep",Mobile
1352,AI,2023-12-19,36.82610250911233,92,"Hard,Deep",PC
1353,AI,2023-12-20,,42,"Easy,Fun",PC
1354,WebDev,2023-12-21,72.96815734523986,99,"Hard,Theory",Mobile
1355,Python,2023-12-22,75.64266205864168,93,"Fun,Quick",PC
1356,Python,2023-12-23,44.80372095592459,75,"Hard,Theory",PC
1357,WebDev,2023-12-24,67.95403280896099,45,"Hard,Theory",Mobile
1358,DataScience,2023-12-25,51.531654983122515,88,"Fun,Quick",Mobile
1359,DataScience,2023-12-26,48.07267290414651,44,"Fun,Quick",Mobile
1360,DataScience,2023-12-27,21.093304106978636,94,"Hard,Theory",Mobile
1361,WebDev,2023-12-28,45.91295085141575,81,"Easy,Fun",Mobile
1362,DataScience,2023-12-29,,86,"Hard,Theory",PC
1363,AI,2023-12-30,43.065371014062364,93,"Hard,Theory",Mobile
1364,WebDev,2023-12-31,49.51505985960004,70,"Hard,Deep",PC
1365,DataScience,2024-01-01,73.10755284271275,60,"Fun,Quick",PC
1366,Python,2024-01-02,76.62462671678647,99,"Easy,Fun",Mobile
1367,AI,2024-01-03,36.806008388046536,81,"Easy,Fun",Mobile
1368,WebDev,2024-01-04,38.03410253407303,92,"Hard,Theory",Mobile
1369,Python,2024-01-05,36.385943990582824,51,"Fun,Quick",PC
1370,Python,2024-01-06,45.5796539715911,99,"Hard,Theory",Mobile
1371,Python,2024-01-07,35.958208002648675,55,"Fun,Quick",PC
1372,DataScience,2024-01-08,25.044135641097284,44,"Hard,Deep",Mobile
1373,DataScience,2024-01-09,11.628693484266151,88,"Easy,Fun",PC
1374,AI,2024-01-10,34.24890114063514,84,"Hard,Deep",Mobile
1375,WebDev,2024-01-11,59.94866125546848,71,"Fun,Quick",Mobile
1376,DataScience,2024-01-12,66.61095124763312,46,"Hard,Theory",PC
1377,WebDev,2024-01-13,85.15006298607008,53,"Fun,Quick",PC
1378,Python,2024-01-14,52.04883001268981,41,"Hard,Deep",Mobile
1379,WebDev,2024-01-15,48.2004524908232,76,"Easy,Fun",PC
